1,"2019-04-08 04:05:49",516,19201251132000,42.8416,-83.2722,38961,1
2,"2019-04-08 04:05:50",560,0000140000,42.8416,-83.2722,39464,1
3,"2019-04-08 04:05:50",597,32012824012711800,42.8416,-83.2722,40012,1
4,"2019-04-08 04:05:51",1057,0016000990,42.8416,-83.2722,40556,1
5,"2019-04-08 04:05:51",1069,0347000800,42.8416,-83.2722,41107,1
6,"2019-04-08 04:05:52",1071,1251201128000,42.8416,-83.2722,41652,1
7,"2019-04-08 04:05:52",1085,02999840000,42.8416,-83.2722,42197,1
8,"2019-04-08 04:05:53",1086,01381600000,42.8415,-83.2722,42745,1
9,"2019-04-08 04:05:53",133,126231128011480126165,42.8415,-83.2722,43291,1
10,"2019-04-08 04:05:54",118,621911921281525500,42.8415,-83.2722,43837,1
11,"2019-04-08 04:05:55",119,0072551272472380,42.8415,-83.2722,44392,1
12,"2019-04-08 04:05:55",125,00246144063239254,42.8415,-83.2722,44944,1
13,"2019-04-08 04:05:56",531,255255841281725565,42.8415,-83.2722,45493,1
14,"2019-04-08 04:05:56",532,000000246144,42.8415,-83.2722,46044,1
15,"2019-04-08 04:05:57",71,320000000,42.8415,-83.2722,46596,1
16,"2019-04-08 04:05:57",359,114127255160252470,42.8415,-83.2722,47142,1
17,"2019-04-08 04:05:58",514,42464809612600,42.8415,-83.2722,47684,1
18,"2019-04-08 04:05:58",516,19201251129000,42.8415,-83.2722,48236,1
19,"2019-04-08 04:05:59",534,226112106193130000,42.8415,-83.2722,48784,1
20,"2019-04-08 04:05:59",535,00000000,42.8415,-83.2722,49332,1
21,"2019-04-08 04:06:00",936,00000000,42.8415,-83.2722,49884,1
22,"2019-04-08 04:06:01",1045,002482388080,42.8415,-83.2722,50426,1
23,"2019-04-08 04:06:01",1200,2550128014400246,42.8415,-83.2722,50968,1
24,"2019-04-08 04:06:02",65,00000000,42.8415,-83.2722,51515,1
25,"2019-04-08 04:06:02",66,00000000,42.8415,-83.2722,52066,1
26,"2019-04-08 04:06:03",578,20104327223001,42.8415,-83.2722,52607,1
27,"2019-04-08 04:06:03",1034,1930497065548048,42.8415,-83.2722,53148,1
28,"2019-04-08 04:06:04",1068,1400008817600,42.8415,-83.2722,53696,1
29,"2019-04-08 04:06:04",145,25525412625011223480,42.8415,-83.2722,54247,1
30,"2019-04-08 04:06:05",130,126819248159128640,42.8415,-83.2722,54795,1
31,"2019-04-08 04:06:05",357,161954000000,42.8415,-83.2722,55349,1
32,"2019-04-08 04:06:06",133,126231128011396126165,42.8415,-83.2722,55901,1
33,"2019-04-08 04:06:07",535,00000000,42.8415,-83.2722,56447,1
34,"2019-04-08 04:06:07",133,126230128011848126164,42.8416,-83.2722,57002,1
35,"2019-04-08 04:06:08",118,621901921281525500,42.8416,-83.2722,57544,1
36,"2019-04-08 04:06:08",992,0000128000,42.8416,-83.2722,58099,1
37,"2019-04-08 04:06:09",133,1262301280114112126164,42.8416,-83.2722,58651,1
38,"2019-04-08 04:06:09",118,621901921281525500,42.8416,-83.2722,59195,1
39,"2019-04-08 04:06:10",818,1921731552445000,42.8416,-83.2722,59751,1
40,"2019-04-08 04:06:10",1109,00000000,42.8416,-83.2722,60303,1
41,"2019-04-08 04:06:11",118,621901921281525500,42.8416,-83.2722,60853,1
42,"2019-04-08 04:06:12",145,2552541262497129480,42.8416,-83.2722,61395,1
43,"2019-04-08 04:06:12",118,621901921281525500,42.8416,-83.2721,61947,1
44,"2019-04-08 04:06:13",560,0000140000,42.8416,-83.2721,62500,1
45,"2019-04-08 04:06:13",534,226112106193130000,42.8416,-83.2721,63052,1
46,"2019-04-08 04:06:14",342,1580003000,42.8416,-83.2721,63596,1
47,"2019-04-08 04:06:14",818,1921731552485000,42.8416,-83.2721,64148,1
48,"2019-04-08 04:06:15",535,00000000,42.8416,-83.2721,64692,1
49,"2019-04-08 04:06:15",71,320000000,42.8416,-83.2721,65242,1
50,"2019-04-08 04:06:16",145,2552541262468356480,42.8416,-83.2721,65784,1
51,"2019-04-08 04:06:17",514,42464809612600,42.8416,-83.2721,66326,1
52,"2019-04-08 04:06:17",118,621901921281525500,42.8416,-83.2721,66879,1
53,"2019-04-08 04:06:18",342,1570003000,42.8416,-83.2721,67427,1
54,"2019-04-08 04:06:18",592,12415855143211240,42.8416,-83.2721,67979,1
55,"2019-04-08 04:06:19",516,19201251129000,42.8416,-83.2721,68523,1
56,"2019-04-08 04:06:19",145,2552541262545126480,42.8416,-83.2721,69074,1
57,"2019-04-08 04:06:20",133,1262331280103240126164,42.8415,-83.2721,69622,1
58,"2019-04-08 04:06:20",357,3219540016000,42.8415,-83.2721,70175,1
