1029,"2019-04-08 04:18:44",592,127203551951280440,42.7778,-83.2391,57644,2
1030,"2019-04-08 04:18:44",1072,31724103150144,42.7778,-83.2391,57846,2
1031,"2019-04-08 04:18:45",1076,3514020015255083,42.7778,-83.2391,58097,2
1032,"2019-04-08 04:18:45",1077,403216151109010,42.7778,-83.2391,58345,2
1033,"2019-04-08 04:18:45",357,1664000000,42.7778,-83.2391,58595,2
1034,"2019-04-08 04:18:45",359,114127255160252470,42.7778,-83.2391,58844,2
1035,"2019-04-08 04:18:46",118,62791921281525500,42.7778,-83.2391,59087,2
1036,"2019-04-08 04:18:46",119,0080127247229255,42.7778,-83.2391,59337,2
1037,"2019-04-08 04:18:46",125,0025248063239254,42.7778,-83.2391,59587,2
1038,"2019-04-08 04:18:46",145,255254126249204188480,42.7778,-83.2391,59836,2
1039,"2019-04-08 04:18:47",512,0012725012725000,42.7778,-83.2391,60085,2
1040,"2019-04-08 04:18:47",514,424648096000,42.7778,-83.2391,60339,2
1041,"2019-04-08 04:18:47",516,19201251127000,42.7778,-83.2391,60588,2
1042,"2019-04-08 04:18:47",531,255255841281725565,42.7778,-83.2391,60833,2
1043,"2019-04-08 04:18:48",532,00000025248,42.7778,-83.2391,61080,2
1044,"2019-04-08 04:18:48",534,0011130000,42.7778,-83.2391,61331,2
1045,"2019-04-08 04:18:48",560,0000141000,42.7778,-83.2391,61575,2
1046,"2019-04-08 04:18:48",535,00000000,42.7778,-83.2391,61818,2
1047,"2019-04-08 04:18:49",1045,002242441525515255,42.7778,-83.2391,62061,2
1048,"2019-04-08 04:18:49",1109,00000000,42.7778,-83.2391,62302,2
1049,"2019-04-08 04:18:49",1046,91024381000,42.7778,-83.2391,62554,2
1050,"2019-04-08 04:18:49",1200,2550128048016250,42.7778,-83.2391,62796,2
1051,"2019-04-08 04:18:50",131,022412800000,42.7778,-83.2391,63041,2
1052,"2019-04-08 04:18:50",133,1250128020117612549,42.7778,-83.2391,63291,2
1053,"2019-04-08 04:18:50",936,00000000,42.7778,-83.2391,63536,2
1054,"2019-04-08 04:18:50",71,320000000,42.7778,-83.2391,63788,2
1055,"2019-04-08 04:18:51",359,114127255160252470,42.7778,-83.2391,64029,2
1056,"2019-04-08 04:18:51",369,2012000000,42.7778,-83.2391,64270,2
1057,"2019-04-08 04:18:51",514,424556096000,42.7778,-83.2391,64521,2
1058,"2019-04-08 04:18:51",516,19201251127000,42.7778,-83.2391,64764,2
1059,"2019-04-08 04:18:52",535,00000000,42.7778,-83.2391,65009,2
1060,"2019-04-08 04:18:52",65,00000000,42.7778,-83.2391,65256,2
1061,"2019-04-08 04:18:52",357,1664000000,42.7778,-83.2391,65497,2
1062,"2019-04-08 04:18:52",118,62791921281525500,42.7778,-83.2391,65737,2
1063,"2019-04-08 04:18:53",130,128819248159128640,42.7778,-83.2391,65980,2
1064,"2019-04-08 04:18:53",118,62791921281525500,42.7778,-83.2391,66230,2
1065,"2019-04-08 04:18:53",535,00000000,42.7778,-83.2391,66481,2
1066,"2019-04-08 04:18:53",1109,00000000,42.7778,-83.2391,66731,2
1067,"2019-04-08 04:18:54",145,25525412625210825480,42.7778,-83.2391,66972,2
1068,"2019-04-08 04:18:54",818,192173158905000,42.7778,-83.2391,67214,2
1069,"2019-04-08 04:18:54",145,2552541262525875480,42.7778,-83.2391,67467,2
1070,"2019-04-08 04:18:54",357,1664000000,42.7778,-83.2391,67715,2
1071,"2019-04-08 04:18:55",71,320000000,42.7778,-83.2391,67967,2
1072,"2019-04-08 04:18:55",130,129819248159128640,42.7778,-83.2391,68210,2
1073,"2019-04-08 04:18:55",357,1664000000,42.7778,-83.2391,68451,2
1074,"2019-04-08 04:18:55",535,00000000,42.7778,-83.2391,68702,2
1075,"2019-04-08 04:18:56",65,00000000,42.7778,-83.2391,68945,2
1076,"2019-04-08 04:18:56",1071,1251201128000,42.7778,-83.2391,69186,2
1077,"2019-04-08 04:18:56",535,00000000,42.7778,-83.2391,69426,2
1078,"2019-04-08 04:18:56",131,022412800000,42.7778,-83.2391,69673,2
1079,"2019-04-08 04:18:56",357,1664000000,42.7778,-83.2391,69914,2
1080,"2019-04-08 04:18:57",516,19201251137000,42.7778,-83.2391,70159,2
1081,"2019-04-08 04:18:57",535,00000000,42.7778,-83.2391,70402,2
1082,"2019-04-08 04:18:57",357,1664000000,42.7778,-83.2391,70649,2
1083,"2019-04-08 04:18:57",578,02033271223001,42.7778,-83.2391,70890,2
1084,"2019-04-08 04:18:58",592,1257955195001640,42.7778,-83.2391,71133,2
1085,"2019-04-08 04:18:58",535,00000000,42.7778,-83.2391,71380,2
1086,"2019-04-08 04:18:58",1200,2550128048016250,42.7778,-83.2391,71629,2
1087,"2019-04-08 04:18:58",133,125012802094812549,42.7778,-83.2391,71870,2
1088,"2019-04-08 04:18:59",514,424648096000,42.7778,-83.2391,72120,2
1089,"2019-04-08 04:18:59",66,00000000,42.7778,-83.2391,72371,2
1090,"2019-04-08 04:18:59",357,1664000000,42.7778,-83.2391,72616,2
1091,"2019-04-08 04:18:59",133,125012802078012549,42.7778,-83.2391,72856,2
1092,"2019-04-08 04:19:00",819,12824000000,42.7778,-83.2391,73099,2
1093,"2019-04-08 04:19:00",130,1278200159128640,42.7778,-83.2391,73350,2
1094,"2019-04-08 04:19:00",818,192173158965000,42.7778,-83.2391,73594,2
1095,"2019-04-08 04:19:00",592,1254455195001640,42.7778,-83.2391,73843,2
1096,"2019-04-08 04:19:01",514,424280096000,42.7778,-83.2391,74091,2
1097,"2019-04-08 04:19:01",578,020316053223001,42.7779,-83.2391,74340,2
1098,"2019-04-08 04:19:01",936,00000000,42.7779,-83.2391,74584,2
1099,"2019-04-08 04:19:01",936,00000000,42.7779,-83.2391,74832,2
1100,"2019-04-08 04:19:02",512,001280128000,42.7779,-83.2391,75073,2
1101,"2019-04-08 04:19:02",534,0011130000,42.7779,-83.2391,75314,2
1102,"2019-04-08 04:19:02",145,25525412625017118480,42.7779,-83.2391,75559,2
1103,"2019-04-08 04:19:02",514,1224464096000,42.7779,-83.2391,75802,2
1104,"2019-04-08 04:19:03",1200,255012800016253,42.7779,-83.2391,76055,2
1105,"2019-04-08 04:19:03",819,12824000000,42.7779,-83.2391,76301,2
1106,"2019-04-08 04:19:03",359,1141287516026160,42.7779,-83.2391,76550,2
1107,"2019-04-08 04:19:03",118,742341921281525500,42.7779,-83.2391,76794,2
1108,"2019-04-08 04:19:04",119,110786127247205247,42.7779,-83.2391,77043,2
1109,"2019-04-08 04:19:04",119,153720127247225244,42.7779,-83.2391,77294,2
1110,"2019-04-08 04:19:04",936,00000000,42.7779,-83.2391,77545,2
1111,"2019-04-08 04:19:04",145,25525412218112781480,42.7779,-83.2391,77796,2
1112,"2019-04-08 04:19:05",130,19482156160128640,42.7779,-83.2391,78037,2
1113,"2019-04-08 04:19:05",118,81951921281525500,42.7779,-83.2391,78290,2
1114,"2019-04-08 04:19:05",1200,25501280160016243,42.7779,-83.2391,78540,2
1115,"2019-04-08 04:19:05",145,25525412179132179480,42.7779,-83.2391,78790,2
1116,"2019-04-08 04:19:06",936,00000000,42.7779,-83.2391,79041,2
1117,"2019-04-08 04:19:06",65,00000000,42.7779,-83.2392,79294,2
1118,"2019-04-08 04:19:06",357,321920016000,42.7779,-83.2392,79535,2
1119,"2019-04-08 04:19:06",357,321920016000,42.7779,-83.2392,79775,2
1120,"2019-04-08 04:19:07",65,00000000,42.7779,-83.2392,80020,2
1121,"2019-04-08 04:19:07",1045,2392122061525515255,42.7779,-83.2392,80265,2
1122,"2019-04-08 04:19:07",145,2552541202276995480,42.7779,-83.2392,80505,2
1123,"2019-04-08 04:19:07",535,11652431731229,42.7779,-83.2392,80758,2
1124,"2019-04-08 04:19:08",133,1444128017522412549,42.7779,-83.2392,81010,2
1125,"2019-04-08 04:19:08",819,12824000000,42.7779,-83.2392,81257,2
1126,"2019-04-08 04:19:08",535,1971197171128,42.7779,-83.2392,81509,2
1127,"2019-04-08 04:19:08",1109,00000000,42.7779,-83.2392,81753,2
1128,"2019-04-08 04:19:09",592,1241945522100240,42.7779,-83.2392,81999,2
1129,"2019-04-08 04:19:09",65,00000000,42.7779,-83.2392,82241,2
